Time [ms],Timestamp,Raw Value,Corrected Value,,,,,
2042,36:33.6,2244419,3.8637,,,,,
2043,36:33.6,2244492,3.8717,,,,,
2044,36:33.6,2243523,3.766,,,,,
2045,36:33.6,2243793,3.7955,,,,,
2046,36:33.6,2243856,3.8023,,,,,
2047,36:33.6,2244071,3.8258,,,,,
2048,36:33.6,2243821,3.7985,,,,,
2049,36:33.6,2244165,3.8361,,,,,
2050,36:33.6,2243063,3.7159,,,,,
2051,36:33.6,2242543,3.6592,,,,,
2052,36:33.6,2243236,3.7348,,,,,
2053,36:33.6,2243192,3.73,,,,,
2054,36:33.6,2242809,3.6882,,,,,
2055,36:33.6,2242746,3.6814,,,,,
2056,36:33.6,2242830,3.6905,,,,,
2057,36:33.6,2242677,3.6738,,,,,
2058,36:33.6,2242086,3.6094,,,,,
2059,36:33.6,2241244,3.5176,,,,,
2060,36:33.6,2240138,3.397,,,,,
2061,36:33.6,2240646,3.4524,,,,,
2062,36:33.6,2241278,3.5213,,,,,
2063,36:33.6,2241042,3.4956,,,,,
2064,36:33.6,2242007,3.6008,,,,,
2065,36:33.6,2240934,3.4838,,,,,
2066,36:33.6,2241190,3.5117,,,,,
2067,36:33.6,2241345,3.5286,,,,,
2068,36:33.6,2241716,3.5691,,,,,
2069,36:33.6,2242650,3.6709,,,,,
2070,36:33.6,2242732,3.6798,,,,,
2071,36:33.6,2242732,3.6798,,,,,
2072,36:33.6,2243040,3.7134,,,,,
2073,36:33.6,2243334,3.7455,,,,,
2074,36:33.6,2243584,3.7727,,,,,
2075,36:33.6,2242493,3.6538,,,,,
2076,36:33.6,2241613,3.5579,,,,,
2077,36:33.6,2241742,3.5719,,,,,
2078,36:33.6,2240929,3.4833,,,,,
2079,36:33.6,2241368,3.5311,,,,,
2080,36:33.6,2241574,3.5536,,,,,
2081,36:33.6,2241488,3.5442,,,,,
2082,36:33.6,2240655,3.4534,,,,,
2083,36:33.6,2240856,3.4753,,,,,
2084,36:33.6,2241119,3.504,,,,,
2085,36:33.6,2240503,3.4368,,,,,
2086,36:33.6,2240684,3.4566,,,,,
2087,36:33.6,2241526,3.5483,,,,,
2088,36:33.6,2241758,3.5736,,,,,
2089,36:33.6,2242346,3.6377,,,,,
2090,36:33.6,2242308,3.6336,,,,,
2091,36:33.6,2242301,3.6328,,,,,
2092,36:33.6,2242535,3.6584,,,,,
2093,36:33.6,2241954,3.595,,,,,
2094,36:33.6,2241604,3.5569,,,,,
2095,36:33.6,2241611,3.5576,,,,,
2096,36:33.6,2242114,3.6124,,,,,
2097,36:33.6,2241906,3.5898,,,,,
2098,36:33.6,2241864,3.5852,,,,,
2099,36:33.6,2242682,3.6744,,,,,
2100,36:33.6,2242224,3.6245,,,,,
2101,36:33.6,2242140,3.6153,,,,,
2102,36:33.6,2241967,3.5964,,,,,
2103,36:33.6,2242417,3.6455,,,,,
2104,36:33.6,2242593,3.6647,,,,,
2105,36:33.6,2241451,3.5402,,,,,
2106,36:33.6,2241558,3.5518,,,,,
2107,36:33.6,2240929,3.4833,,,,,
2108,36:33.6,2240410,3.4267,,,,,
2109,36:33.6,2240501,3.4366,,,,,
2110,36:33.6,2239320,3.3079,,,,,
2111,36:33.6,2238724,3.2429,,,,,
2112,36:33.6,2239314,3.3072,,,,,
2113,36:33.6,2239628,3.3415,,,,,
2114,36:33.6,2239887,3.3697,,,,,
2115,36:33.6,2239832,3.3637,,,,,
2116,36:33.6,2239832,3.3637,,,,,
2117,36:33.6,2240246,3.4088,,,,,
2118,36:33.6,2241299,3.5236,,,,,
2119,36:33.6,2240650,3.4529,,,,,
2120,36:33.6,2241053,3.4968,,,,,
2121,36:33.6,2241788,3.5769,,,,,
2122,36:33.6,2241643,3.5611,,,,,
2123,36:33.6,2241938,3.5933,,,,,
2124,36:33.6,2241897,3.5888,,,,,
2125,36:33.6,2241416,3.5364,,,,,
2126,36:33.6,2241331,3.5271,,,,,
2127,36:33.6,2240966,3.4873,,,,,
2128,36:33.6,2239652,3.344,,,,,
2129,36:33.6,2239844,3.365,,,,,
2130,36:33.6,2240822,3.4716,,,,,
2131,36:33.6,2240694,3.4576,,,,,
2132,36:33.6,2240614,3.4489,,,,,
2133,36:33.6,2241672,3.5643,,,,,
2134,36:33.6,2240607,3.4482,,,,,
2135,36:33.6,2239953,3.3769,,,,,
2136,36:33.6,2240344,3.4195,,,,,
2137,36:33.6,2241170,3.5095,,,,,
2138,36:33.6,2241515,3.5472,,,,,
2139,36:33.7,2240215,3.4054,,,,,
2140,36:33.7,2240967,3.4874,,,,,
2141,36:33.7,2241850,3.5837,,,,,
2142,36:33.7,2241744,3.5721,,,,,
2143,36:33.7,2241356,3.5298,,,,,
2144,36:33.7,2241033,3.4946,,,,,
2145,36:33.7,2240714,3.4598,,,,,
2146,36:33.7,2241147,3.507,,,,,
2147,36:33.7,2241554,3.5514,,,,,
2148,36:33.7,2241188,3.5115,,,,,
2149,36:33.7,2241139,3.5062,,,,,
2150,36:33.7,2240761,3.465,,,,,
2151,36:33.7,2240558,3.4428,,,,,
2152,36:33.7,2240441,3.4301,,,,,
2153,36:33.7,2241221,3.5151,,,,,
2154,36:33.7,2241355,3.5297,,,,,
2155,36:33.7,2240971,3.4879,,,,,
2156,36:33.7,2241641,3.5609,,,,,
2157,36:33.7,2241098,3.5017,,,,,
2158,36:33.7,2239725,3.352,,,,,
2159,36:33.7,2239700,3.3493,,,,,
2160,36:33.7,2239019,3.2751,,,,,
2161,36:33.7,2239019,3.2751,,,,,
2162,36:33.7,2238760,3.2468,,,,,
2163,36:33.7,2239220,3.297,,,,,
2164,36:33.7,2240233,3.4074,,,,,
2165,36:33.7,2241021,3.4933,,,,,
2166,36:33.7,2240536,3.4404,,,,,
2167,36:33.7,2240550,3.4419,,,,,
2168,36:33.7,2240718,3.4603,,,,,
2169,36:33.7,2240973,3.4881,,,,,
2170,36:33.7,2241172,3.5098,,,,,
2171,36:33.7,2242001,3.6002,,,,,
2172,36:33.7,2242415,3.6453,,,,,
2173,36:33.7,2241636,3.5604,,,,,
2174,36:33.7,2241062,3.4978,,,,,
2175,36:33.7,2241888,3.5878,,,,,
2176,36:33.7,2241526,3.5483,,,,,
2177,36:33.7,2240976,3.4884,,,,,
2178,36:33.7,2240670,3.455,,,,,
2179,36:33.7,2240725,3.461,,,,,
2180,36:33.7,2240916,3.4819,,,,,
2181,36:33.7,2240179,3.4015,,,,,
2182,36:33.7,2241076,3.4993,,,,,
2183,36:33.7,2240171,3.4006,,,,,
2184,36:33.7,2240687,3.4569,,,,,
2185,36:33.7,2241051,3.4966,,,,,
2186,36:33.7,2241193,3.512,,,,,
2187,36:33.7,2241368,3.5311,,,,,
2188,36:33.7,2241835,3.582,,,,,
2189,36:33.7,2242279,3.6305,,,,,
2190,36:33.7,2242294,3.6321,,,,,
2191,36:33.7,2242014,3.6015,,,,,
2192,36:33.7,2241526,3.5483,,,,,
2193,36:33.7,2241502,3.5457,,,,,
2194,36:33.7,2240470,3.4332,,,,,
2195,36:33.7,2241571,3.5533,,,,,
2196,36:33.7,2242300,3.6327,,,,,
2197,36:33.7,2242068,3.6074,,,,,
2198,36:33.7,2242312,3.634,,,,,
2199,36:33.7,2242423,3.6462,,,,,
2200,36:33.7,2242001,3.6002,,,,,
2201,36:33.7,2241893,3.5883,,,,,
2202,36:33.7,2241284,3.522,,,,,
2203,36:33.7,2241987,3.5986,,,,,
2204,36:33.7,2241630,3.5597,,,,,
2205,36:33.7,2242024,3.6027,,,,,
2206,36:33.7,2241372,3.5316,,,,,
2207,36:33.7,2241372,3.5316,,,,,
2208,36:33.7,2241427,3.5376,,,,,
2209,36:33.7,2240933,3.4837,,,,,
2210,36:33.7,2239853,3.3659,,,,,
2211,36:33.7,2240138,3.397,,,,,
2212,36:33.7,2240930,3.4834,,,,,
2213,36:33.7,2241188,3.5115,,,,,
2214,36:33.7,2241955,3.5951,,,,,
2215,36:33.7,2241578,3.554,,,,,
2216,36:33.7,2241901,3.5892,,,,,
2217,36:33.7,2242252,3.6275,,,,,
2218,36:33.7,2241626,3.5592,,,,,
2219,36:33.7,2241388,3.5333,,,,,
2220,36:33.7,2242046,3.605,,,,,
2221,36:33.7,2242462,3.6504,,,,,
2222,36:33.7,2243685,3.7837,,,,,
2223,36:33.7,2243664,3.7814,,,,,
2224,36:33.7,2243458,3.759,,,,,
2225,36:33.7,2243032,3.7125,,,,,
2226,36:33.7,2241740,3.5717,,,,,
2227,36:33.7,2241524,3.5481,,,,,
2228,36:33.7,2241205,3.5134,,,,,
2229,36:33.7,2241743,3.572,,,,,
2230,36:33.7,2241926,3.592,,,,,
2231,36:33.7,2242398,3.6434,,,,,
2232,36:33.7,2241595,3.5559,,,,,
2233,36:33.7,2240599,3.4473,,,,,
2234,36:33.7,2240359,3.4211,,,,,
2235,36:33.7,2241169,3.5094,,,,,
2236,36:33.7,2242253,3.6276,,,,,
2237,36:33.7,2242987,3.7076,,,,,
2238,36:33.7,2242483,3.6527,,,,,
2239,36:33.8,2242225,3.6246,,,,,
2240,36:33.8,2243428,3.7557,,,,,
2241,36:33.8,2243041,3.7135,,,,,
2242,36:33.8,2243256,3.7369,,,,,
2243,36:33.8,2243082,3.718,,,,,
2244,36:33.8,2242172,3.6188,,,,,
2245,36:33.8,2241764,3.5743,,,,,
2246,36:33.8,2243384,3.7509,,,,,
2247,36:33.8,2243943,3.8119,,,,,
2248,36:33.8,2243278,3.7394,,,,,
2249,36:33.8,2243396,3.7522,,,,,
2250,36:33.8,2243150,3.7254,,,,,
2251,36:33.8,2242958,3.7045,,,,,
2252,36:33.8,2242958,3.7045,,,,,
2253,36:33.8,2244262,3.8466,,,,,
2254,36:33.8,2244147,3.8341,,,,,
2255,36:33.8,2244744,3.8992,,,,,
2256,36:33.8,2244460,3.8682,,,,,
2257,36:33.8,2244355,3.8567,,,,,
2258,36:33.8,2243260,3.7374,,,,,
2259,36:33.8,2241761,3.574,,,,,
2260,36:33.8,2241367,3.531,,,,,
2261,36:33.8,2240465,3.4327,,,,,
2262,36:33.8,2240428,3.4287,,,,,
2263,36:33.8,2240386,3.4241,,,,,
2264,36:33.8,2241920,3.5913,,,,,
2265,36:33.8,2241173,3.5099,,,,,
2266,36:33.8,2241461,3.5413,,,,,
2267,36:33.8,2242084,3.6092,,,,,
2268,36:33.8,2241726,3.5702,,,,,
2269,36:33.8,2242766,3.6835,,,,,
2270,36:33.8,2244378,3.8593,,,,,
2271,36:33.8,2244407,3.8624,,,,,
2272,36:33.8,2244443,3.8664,,,,,
2273,36:33.8,2245106,3.9386,,,,,
2274,36:33.8,2245184,3.9471,,,,,
2275,36:33.8,2244789,3.9041,,,,,
2276,36:33.8,2244157,3.8352,,,,,
2277,36:33.8,2243460,3.7592,,,,,
2278,36:33.8,2243478,3.7612,,,,,
2279,36:33.8,2243392,3.7518,,,,,
2280,36:33.8,2244600,3.8835,,,,,
2281,36:33.8,2244889,3.915,,,,,
2282,36:33.8,2244176,3.8373,,,,,
2283,36:33.8,2243915,3.8088,,,,,
2284,36:33.8,2243819,3.7983,,,,,
2285,36:33.8,2243320,3.7439,,,,,
2286,36:33.8,2243979,3.8158,,,,,
2287,36:33.8,2244717,3.8962,,,,,
2288,36:33.8,2244270,3.8475,,,,,
2289,36:33.8,2244273,3.8478,,,,,
2290,36:33.8,2243731,3.7888,,,,,
2291,36:33.8,2243508,3.7644,,,,,
2292,36:33.8,2243365,3.7488,,,,,
2293,36:33.8,2242227,3.6248,,,,,
2294,36:33.8,2242728,3.6794,,,,,
2295,36:33.8,2243465,3.7597,,,,,
2296,36:33.8,2244499,3.8725,,,,,
2297,36:33.8,2244499,3.8725,,,,,
2298,36:33.8,2243931,3.8105,,,,,
2299,36:33.8,2243591,3.7735,,,,,
2300,36:33.8,2244679,3.8921,,,,,
2301,36:33.8,2245511,3.9828,,,,,
2302,36:33.8,2244735,3.8982,,,,,
2303,36:33.8,2244222,3.8423,,,,,
2304,36:33.8,2244178,3.8375,,,,,
2305,36:33.8,2244980,3.9249,,,,,
2306,36:33.8,2244876,3.9136,,,,,
2307,36:33.8,2244653,3.8892,,,,,
2308,36:33.8,2244396,3.8612,,,,,
2309,36:33.8,2243499,3.7635,,,,,
2310,36:33.8,2242199,3.6217,,,,,
2311,36:33.8,2242636,3.6694,,,,,
2312,36:33.8,2242853,3.693,,,,,
2313,36:33.8,2243917,3.809,,,,,
2314,36:33.8,2243971,3.8149,,,,,
2315,36:33.8,2243607,3.7752,,,,,
2316,36:33.8,2243160,3.7265,,,,,
2317,36:33.8,2243479,3.7613,,,,,
2318,36:33.8,2244165,3.8361,,,,,
2319,36:33.8,2244377,3.8592,,,,,
2320,36:33.8,2244274,3.8479,,,,,
2321,36:33.8,2245559,3.988,,,,,
2322,36:33.8,2246511,4.0918,,,,,
2323,36:33.8,2246596,4.1011,,,,,
2324,36:33.8,2246454,4.0856,,,,,
2325,36:33.8,2245997,4.0358,,,,,
2326,36:33.8,2245351,3.9653,,,,,
2327,36:33.8,2244449,3.867,,,,,
2328,36:33.8,2243514,3.7651,,,,,
2329,36:33.8,2244937,3.9202,,,,,
2330,36:33.8,2245449,3.976,,,,,
2331,36:33.8,2244990,3.926,,,,,
2332,36:33.8,2245456,3.9768,,,,,
2333,36:33.8,2245161,3.9446,,,,,
2334,36:33.8,2244143,3.8336,,,,,
2335,36:33.8,2244369,3.8583,,,,,
2336,36:33.8,2245141,3.9424,,,,,
2337,36:33.8,2245005,3.9276,,,,,
2338,36:33.8,2244078,3.8266,,,,,
2339,36:33.8,2244670,3.8911,,,,,
2340,36:33.9,2244983,3.9252,,,,,
2341,36:33.9,2244842,3.9099,,,,,
2342,36:33.9,2244036,3.822,,,,,
2343,36:33.9,2244036,3.822,,,,,
2344,36:33.9,2244105,3.8295,,,,,
2345,36:33.9,2242364,3.6397,,,,,
2346,36:33.9,2243510,3.7647,,,,,
2347,36:33.9,2243809,3.7972,,,,,
2348,36:33.9,2243944,3.812,,,,,
2349,36:33.9,2244055,3.8241,,,,,
2350,36:33.9,2244538,3.8767,,,,,
2351,36:33.9,2244636,3.8874,,,,,
2352,36:33.9,2244379,3.8594,,,,,
2353,36:33.9,2245364,3.9668,,,,,
2354,36:33.9,2245469,3.9782,,,,,
2355,36:33.9,2245368,3.9672,,,,,
2356,36:33.9,2246122,4.0494,,,,,
2357,36:33.9,2246204,4.0584,,,,,
2358,36:33.9,2245748,4.0086,,,,,
2359,36:33.9,2246163,4.0539,,,,,
2360,36:33.9,2244972,3.924,,,,,
2361,36:33.9,2243770,3.793,,,,,
2362,36:33.9,2244046,3.8231,,,,,
2363,36:33.9,2243960,3.8137,,,,,
2364,36:33.9,2243426,3.7555,,,,,
2365,36:33.9,2243906,3.8078,,,,,
2366,36:33.9,2243692,3.7845,,,,,
2367,36:33.9,2244360,3.8573,,,,,
2368,36:33.9,2243261,3.7375,,,,,
2369,36:33.9,2243984,3.8163,,,,,
2370,36:33.9,2244748,3.8996,,,,,
2371,36:33.9,2245190,3.9478,,,,,
2372,36:33.9,2245952,4.0309,,,,,
2373,36:33.9,2245813,4.0157,,,,,
2374,36:33.9,2246215,4.0595,,,,,
2375,36:33.9,2246580,4.0993,,,,,
2376,36:33.9,2246122,4.0494,,,,,
2377,36:33.9,2244809,3.9063,,,,,
2378,36:33.9,2244954,3.9221,,,,,
2379,36:33.9,2245581,3.9904,,,,,
2380,36:33.9,2245817,4.0162,,,,,
2381,36:33.9,2245289,3.9586,,,,,
2382,36:33.9,2244738,3.8985,,,,,
2383,36:33.9,2244704,3.8948,,,,,
2384,36:33.9,2243824,3.7989,,,,,
2385,36:33.9,2243682,3.7834,,,,,
2386,36:33.9,2243458,3.759,,,,,
2387,36:33.9,2243590,3.7734,,,,,
2388,36:33.9,2243590,3.7734,,,,,
2389,36:33.9,2244034,3.8218,,,,,
2390,36:33.9,2244081,3.8269,,,,,
2391,36:33.9,2244248,3.8451,,,,,
2392,36:33.9,2243998,3.8179,,,,,
2393,36:33.9,2243572,3.7714,,,,,
2394,36:33.9,2243090,3.7188,,,,,
2395,36:33.9,2243882,3.8052,,,,,
2396,36:33.9,2243542,3.7681,,,,,
2397,36:33.9,2243855,3.8023,,,,,
2398,36:33.9,2244355,3.8567,,,,,
2399,36:33.9,2244156,3.8351,,,,,
2400,36:33.9,2244328,3.8538,,,,,
2401,36:33.9,2245084,3.9362,,,,,
2402,36:33.9,2245416,3.9724,,,,,
2403,36:33.9,2245638,3.9966,,,,,
2404,36:33.9,2245976,4.0335,,,,,
2405,36:33.9,2245884,4.0234,,,,,
2406,36:33.9,2245480,3.9794,,,,,
2407,36:33.9,2246432,4.0832,,,,,
2408,36:33.9,2245837,4.0184,,,,,
2409,36:33.9,2245528,3.9846,,,,,
2410,36:33.9,2244010,3.8192,,,,,
2411,36:33.9,2242258,3.6281,,,,,
2412,36:33.9,2242790,3.6862,,,,,
2413,36:33.9,2244483,3.8707,,,,,
2414,36:33.9,2243176,3.7282,,,,,
2415,36:33.9,2242865,3.6943,,,,,
2416,36:33.9,2243540,3.7679,,,,,
2417,36:33.9,2243862,3.803,,,,,
2418,36:33.9,2243285,3.7401,,,,,
2419,36:33.9,2242747,3.6815,,,,,
2420,36:33.9,2243890,3.8061,,,,,
2421,36:33.9,2244673,3.8914,,,,,
2422,36:33.9,2245048,3.9323,,,,,
2423,36:33.9,2244396,3.8612,,,,,
2424,36:33.9,2243744,3.7901,,,,,
2425,36:33.9,2243900,3.8072,,,,,
2426,36:33.9,2243825,3.799,,,,,
2427,36:33.9,2243484,3.7618,,,,,
2428,36:33.9,2243556,3.7697,,,,,
2429,36:33.9,2243972,3.815,,,,,
2430,36:33.9,2244528,3.8756,,,,,
2431,36:33.9,2243751,3.7909,,,,,
2432,36:33.9,2243403,3.753,,,,,
2433,36:33.9,2243403,3.753,,,,,
2434,36:33.9,2243435,3.7565,,,,,
2435,36:33.9,2242392,3.6428,,,,,
2436,36:33.9,2241622,3.5588,,,,,
2437,36:33.9,2241594,3.5558,,,,,
2438,36:33.9,2241212,3.5141,,,,,
2439,36:34.0,2241032,3.4945,,,,,
2440,36:34.0,2240316,3.4165,,,,,
2441,36:34.0,2239831,3.3636,,,,,
2442,36:34.0,2239672,3.3462,,,,,
2443,36:34.0,2238078,3.1725,,,,,
2444,36:34.0,2237428,3.1016,,,,,
2445,36:34.0,2238480,3.2163,,,,,
2446,36:34.0,2238313,3.1981,,,,,
2447,36:34.0,2238054,3.1698,,,,,
2448,36:34.0,2238391,3.2066,,,,,
2449,36:34.0,2238719,3.2423,,,,,
2450,36:34.0,2238769,3.2478,,,,,
2451,36:34.0,2239752,3.355,,,,,
2452,36:34.0,2239334,3.3094,,,,,
2453,36:34.0,2239102,3.2841,,,,,
2454,36:34.0,2240073,3.39,,,,,
2455,36:34.0,2240232,3.4073,,,,,
2456,36:34.0,2240568,3.4439,,,,,
2457,36:34.0,2239307,3.3064,,,,,
2458,36:34.0,2239545,3.3324,,,,,
2459,36:34.0,2239005,3.2735,,,,,
2460,36:34.0,2237980,3.1618,,,,,
2461,36:34.0,2237784,3.1404,,,,,
2462,36:34.0,2238218,3.1877,,,,,
2463,36:34.0,2237139,3.0701,,,,,
2464,36:34.0,2237468,3.106,,,,,
2465,36:34.0,2236668,3.0187,,,,,
2466,36:34.0,2237186,3.0752,,,,,
2467,36:34.0,2236518,3.0024,,,,,
2468,36:34.0,2235658,2.9086,,,,,
2469,36:34.0,2236803,3.0334,,,,,
2470,36:34.0,2236882,3.0421,,,,,
2471,36:34.0,2237174,3.0739,,,,,
2472,36:34.0,2236908,3.0449,,,,,
2473,36:34.0,2237146,3.0709,,,,,
2474,36:34.0,2236789,3.0319,,,,,
2475,36:34.0,2236759,3.0287,,,,,
2476,36:34.0,2236684,3.0205,,,,,
2477,36:34.0,2235580,2.9001,,,,,
2478,36:34.0,2236314,2.9802,,,,,
2479,36:34.0,2236314,2.9802,,,,,
2480,36:34.0,2236198,2.9675,,,,,
2481,36:34.0,2236526,3.0033,,,,,
2482,36:34.0,2237118,3.0678,,,,,
2483,36:34.0,2236084,2.9551,,,,,
2484,36:34.0,2236225,2.9705,,,,,
2485,36:34.0,2235823,2.9266,,,,,
2486,36:34.0,2235352,2.8753,,,,,
2487,36:34.0,2235430,2.8838,,,,,
2488,36:34.0,2234154,2.7447,,,,,
2489,36:34.0,2234958,2.8323,,,,,
2490,36:34.1,2234752,2.8099,,,,,
2491,36:34.2,2233801,2.7062,,,,,
2492,36:34.3,2234129,2.7419,,,,,
2493,36:34.4,2234098,2.7386,,,,,
2494,36:34.5,2232650,2.5807,,,,,
2495,36:34.6,2232692,2.5853,,,,,
2496,36:34.7,2233431,2.6658,,,,,
2497,36:34.8,2233391,2.6615,,,,,
2498,36:34.9,2232970,2.6156,,,,,
2499,36:34.1,2233640,2.6886,,,,,
2500,36:34.1,2233164,2.6367,,,,,
2501,36:34.1,2232764,2.5932,,,,,
2502,36:34.1,2233886,2.7155,,,,,
2503,36:34.1,2233768,2.7026,,,,,
2504,36:34.2,2234596,2.7929,,,,,
2505,36:34.2,2235366,2.8768,,,,,
2506,36:34.2,2236590,3.0102,,,,,
2507,36:34.2,2236524,3.003,,,,,
2508,36:34.2,2235826,2.927,,,,,
2509,36:34.2,2234645,2.7982,,,,,
2510,36:34.2,2234220,2.7519,,,,,
2511,36:34.2,2234282,2.7587,,,,,
2512,36:34.2,2233699,2.6951,,,,,
2513,36:34.2,2234766,2.8114,,,,,
2514,36:34.3,2234245,2.7546,,,,,
2515,36:34.3,2233201,2.6408,,,,,
2516,36:34.3,2233395,2.6619,,,,,
2517,36:34.3,2233059,2.6253,,,,,
2518,36:34.3,2232840,2.6014,,,,,
2519,36:34.3,2233470,2.6701,,,,,
2520,36:34.3,2233726,2.698,,,,,
2521,36:34.3,2234195,2.7491,,,,,
2522,36:34.3,2233878,2.7146,,,,,
2523,36:34.3,2234088,2.7375,,,,,
2524,36:34.4,2234088,2.7375,,,,,
2525,36:34.4,2234877,2.8235,,,,,
2526,36:34.4,2233919,2.719,,,,,
2527,36:34.4,2233886,2.7155,,,,,
2528,36:34.4,2233950,2.7224,,,,,
2529,36:34.4,2233201,2.6408,,,,,
2530,36:34.4,2233851,2.7116,,,,,
2531,36:34.4,2234989,2.8357,,,,,
2532,36:34.4,2234823,2.8176,,,,,
2533,36:34.4,2234636,2.7972,,,,,
2534,36:34.4,2234541,2.7869,,,,,
2535,36:34.5,2234210,2.7508,,,,,
2536,36:34.5,2233385,2.6608,,,,,
2537,36:34.5,2234362,2.7674,,,,,
2538,36:34.5,2234323,2.7631,,,,,
2539,36:34.5,2233970,2.7246,,,,,
2540,36:34.5,2234686,2.8027,,,,,
2541,36:34.5,2234516,2.7841,,,,,
2542,36:34.5,2234293,2.7598,,,,,
2543,36:34.5,2233920,2.7192,,,,,
2544,36:34.5,2232366,2.5498,,,,,
2545,36:34.6,2232030,2.5131,,,,,
2546,36:34.6,2232742,2.5907,,,,,
2547,36:34.6,2233234,2.6444,,,,,
2548,36:34.6,2232903,2.6083,,,,,
2549,36:34.6,2233124,2.6324,,,,,
2550,36:34.6,2232614,2.5768,,,,,
2551,36:34.6,2232502,2.5646,,,,,
2552,36:34.6,2232945,2.6129,,,,,
2553,36:34.6,2232640,2.5796,,,,,
2554,36:34.7,2234042,2.7325,,,,,
2555,36:34.7,2234013,2.7293,,,,,
2556,36:34.7,2234113,2.7402,,,,,
2557,36:34.7,2234880,2.8238,,,,,
2558,36:34.7,2234190,2.7486,,,,,
2559,36:34.7,2233624,2.6869,,,,,
2560,36:34.7,2233170,2.6374,,,,,
2561,36:34.7,2232823,2.5996,,,,,
2562,36:34.7,2232015,2.5115,,,,,
2563,36:34.7,2232761,2.5928,,,,,
2564,36:34.7,2232419,2.5555,,,,,
2565,36:34.8,2231916,2.5007,,,,,
2566,36:34.8,2232126,2.5236,,,,,
2567,36:34.8,2232771,2.5939,,,,,
2568,36:34.8,2232407,2.5542,,,,,
2569,36:34.8,2232407,2.5542,,,,,
2570,36:34.8,2232449,2.5588,,,,,
2571,36:34.8,2233298,2.6514,,,,,
2572,36:34.8,2233062,2.6256,,,,,
2573,36:34.8,2232274,2.5397,,,,,
2574,36:34.9,2233964,2.724,,,,,
2575,36:34.9,2233346,2.6566,,,,,
2576,36:34.9,2232989,2.6177,,,,,
2577,36:34.9,2231950,2.5044,,,,,
2578,36:34.9,2231842,2.4926,,,,,
2579,36:34.9,2232130,2.524,,,,,
2580,36:34.9,2232374,2.5506,,,,,
2581,36:34.9,2232767,2.5935,,,,,
2582,36:34.9,2232082,2.5188,,,,,
2583,36:34.9,2232131,2.5241,,,,,
2584,36:35.0,2232774,2.5942,,,,,
2585,36:35.0,2232381,2.5514,,,,,
2586,36:35.0,2232475,2.5616,,,,,
2587,36:35.0,2232635,2.5791,,,,,
2588,36:35.0,2232653,2.581,,,,,
2589,36:34.1,2232666,2.5825,,,,,
2590,36:34.1,2232241,2.5361,,,,,
2591,36:34.1,2231664,2.4732,,,,,
2592,36:34.1,2231342,2.4381,,,,,
2593,36:34.1,2229934,2.2846,,,,,
2594,36:34.1,2229612,2.2495,,,,,
2595,36:34.1,2230572,2.3542,,,,,
2596,36:34.1,2231415,2.4461,,,,,
2597,36:34.1,2231362,2.4403,,,,,
2598,36:34.1,2230796,2.3786,,,,,
2599,36:34.1,2230380,2.3333,,,,,
2600,36:34.1,2231077,2.4092,,,,,
2601,36:34.1,2231092,2.4109,,,,,
2602,36:34.1,2231000,2.4008,,,,,
2603,36:34.1,2231346,2.4386,,,,,
2604,36:34.1,2232400,2.5535,,,,,
2605,36:34.1,2232282,2.5406,,,,,
2606,36:34.1,2232356,2.5487,,,,,
2607,36:34.1,2232991,2.6179,,,,,
2608,36:34.1,2231961,2.5056,,,,,
2609,36:34.1,2231580,2.4641,,,,,
2610,36:34.1,2232029,2.513,,,,,
2611,36:34.1,2232562,2.5711,,,,,
2612,36:34.1,2232084,2.519,,,,,
2613,36:34.1,2231464,2.4514,,,,,
2614,36:34.1,2231464,2.4514,,,,,
2615,36:34.1,2231141,2.4162,,,,,
2616,36:34.1,2231469,2.4519,,,,,
2617,36:34.1,2231649,2.4716,,,,,
2618,36:34.1,2230950,2.3954,,,,,
2619,36:34.1,2230898,2.3897,,,,,
2620,36:34.1,2230869,2.3865,,,,,
2621,36:34.1,2230716,2.3699,,,,,
2622,36:34.1,2231204,2.4231,,,,,
2623,36:34.1,2231740,2.4815,,,,,
2624,36:34.1,2231581,2.4642,,,,,
2625,36:34.1,2230768,2.3755,,,,,
2626,36:34.1,2230290,2.3234,,,,,
2627,36:34.1,2230348,2.3298,,,,,
2628,36:34.1,2231054,2.4067,,,,,
2629,36:34.1,2230318,2.3265,,,,,
2630,36:34.1,2231618,2.4682,,,,,
2631,36:34.1,2231887,2.4975,,,,,
2632,36:34.1,2231590,2.4652,,,,,
2633,36:34.1,2231300,2.4335,,,,,
2634,36:34.1,2230328,2.3276,,,,,
2635,36:34.1,2230963,2.3968,,,,,
2636,36:34.1,2231039,2.4051,,,,,
2637,36:34.1,2230635,2.3611,,,,,
2638,36:34.1,2230921,2.3922,,,,,
2639,36:34.2,2231808,2.4889,,,,,
2640,36:34.2,2231753,2.4829,,,,,
2641,36:34.2,2231585,2.4646,,,,,
2642,36:34.2,2230954,2.3958,,,,,
2643,36:34.2,2230915,2.3915,,,,,
2644,36:34.2,2229409,2.2274,,,,,
2645,36:34.2,2229940,2.2853,,,,,
2646,36:34.2,2228794,2.1603,,,,,
2647,36:34.2,2229390,2.2253,,,,,
2648,36:34.2,2229838,2.2742,,,,,
2649,36:34.2,2229009,2.1838,,,,,
2650,36:34.2,2229161,2.2004,,,,,
